Female_Percentage,Male_Percentage,Black_Percentage,Hispanic_Percentage,Asian_Percentage,Other_Percentage,18-24_Percentage,25-29_Percentage,30-39_Percentage,40-49_Percentage,50-64_Percentage,65+_Percentage,"Over $200,000","Under $15,000",Missing_Percentage,Under_15000_Percentage,15000-30000_Percentage,30000-50000_Percentage,50000-75000_Percentage,75000-100000_Percentage,100000-150000_Percentage,150000-200000_Percentage,Over_200000_Percentage,Not_a_veteran_Percentage,Veteran_Percentage,White_Non_College_Percentage,White_College_Percentage,STATE
0.5198892460470671,0.48010312194158367,0.10422274698535551,0.02478450791484471,0.015200721898485271,0.0036525908433821482,0.1274700780260925,0.09109770770294416,0.16752354699972166,0.1950567013549065,0.24034528117227694,0.178499052732709,139319.0,454872.0,0.04435657654907383,0.1021055372487048,0.15371140222495577,0.19922063695868839,0.1988783188025823,0.1262476093846803,0.10991173803345515,0.03428748439927092,0.03127306438723928,0.8837696299821322,0.11622273800651864,0.6514076571520925,0.20072414319449058,MO
0.5114795531823334,0.4884939298983569,0.03934959300316991,0.06058206910763748,0.01694961482280637,0.00556097679239222,0.1410033396165805,0.09447978350071823,0.1617903314766439,0.19208856347998957,0.2335663286643352,0.17704513634242283,37027.0,117392.0,0.043580178072477556,0.08893926261750783,0.1478454624247677,0.20003985114159126,0.21260584038935929,0.13827361218020595,0.11057479589548394,0.03006185260835571,0.028052627750940973,0.8893448957203207,0.11062858736036948,0.6491902490469061,0.2283409803077781,NE
0.502271600278655,0.49765612609338955,0.007861764640930562,0.014454725591087859,0.008253246792355859,0.04612061263945297,0.1715876307700956,0.09110693084016085,0.13879547968609154,0.174872065640515,0.2397697683429464,0.1837958510922352,11108.0,53888.0,0.05928645853200216,0.10818559064618646,0.15121851329132094,0.18663861379181582,0.21562836900505314,0.13024109277725468,0.10206240827773952,0.02436625062486574,0.022300429425806102,0.8911639467022145,0.10876377966982997,0.7013834376951137,0.2218539390131036,ND
0.5061941976376548,0.49374413538734363,0.009805049025245127,0.019880099400497002,0.007385036925184626,0.06523865952663097,0.13643234882841082,0.0847520904271188,0.1577724555289443,0.18735927012968398,0.24169287513104232,0.19192929297979824,17641.0,66166.0,0.05667861672641696,0.11027721805275693,0.14853074265371327,0.20870437685521762,0.20621269773015533,0.13570734520339267,0.08176707550204418,0.022658446625566462,0.029401813675735047,0.8778977228219474,0.12204061020305101,0.6908534542672713,0.2067760338801694,SD
0.5155052504150843,0.4844879400392264,0.19118940121451652,0.05664895106609396,0.05030058185865528,0.002455692414183126,0.13012207642795748,0.08915959481160285,0.18173894346834335,0.20588882701660013,0.23804299104527718,0.15504075768452974,399300.0,445661.0,0.048574872742358964,0.07586872353533908,0.1113496911104956,0.1622503641830154,0.1835591350310779,0.1330297524372641,0.14991470192831013,0.06746965964358498,0.06797628984286462,0.8728776986867961,0.12711549176751463,0.4648040970312594,0.23459446686960247,VA
0.524558475527638,0.4754298335584547,0.24966973168212006,0.02065242713352763,0.010028808122732925,0.00448988122886903,0.12889318126020638,0.08902345796132703,0.16913900981380936,0.19049346207025555,0.2443189999877388,0.17812019799275564,98344.0,438669.0,0.04376821537058629,0.12508393933613288,0.16918748433488823,0.19717980939248023,0.1858903785774553,0.11646659520951971,0.1046339646141699,0.02973569695098114,0.02804222529987907,0.8843854157845017,0.11560289330159107,0.5574059515876404,0.15774150933120273,AL
0.5170183025788718,0.48296199705432613,0.14338958882520145,0.04146505061118043,0.011306603375329512,0.006162931414580148,0.12477649464806702,0.09078773323827125,0.1683358818728482,0.18671444787376756,0.24215503250560522,0.1872107094946387,52462.0,270658.0,0.04572408229124647,0.1269538542360479,0.1862754111278929,0.21902492565456813,0.18524114187078436,0.1066718575569669,0.08387618788521253,0.021605204649286565,0.024607634361192152,0.8834479394354438,0.11653236019775416,0.6470257136692402,0.15063041173766617,AR
0.5151935240608381,0.48480344170103057,0.13620292758818925,0.19356534058934924,0.022363746301845868,0.0025151011562070244,0.11269357998255243,0.08210069761368462,0.16162603269059939,0.18914487901398833,0.2353974643789264,0.2190343120821175,588847.0,1306493.0,0.04145058598547503,0.09219095067408423,0.15585738149341954,0.19981488324851462,0.19380194059991968,0.12252620505649434,0.11615705696401048,0.03664675195039769,0.041551209789553005,0.8799158626935271,0.12008110306834156,0.47534720328273516,0.17000264684354205,FL
0.515820800639375,0.48417291080121533,0.2843269233380302,0.06578061817396527,0.030026584884904357,0.0021651224203864806,0.13249180021875612,0.09864648763233308,0.1995267001513399,0.20567734001940594,0.22927644550041426,0.13437493791834104,297159.0,692463.0,0.04911993754888819,0.09896806169305455,0.1416855311538806,0.1863177240331447,0.18990849145606306,0.12615936381502887,0.12429180459216334,0.04107229656617501,0.04247050058219197,0.8978440674516599,0.10214964398893042,0.44357854475017483,0.17411591787312916,GA
0.520283989142792,0.4797020977018868,0.2913634242934204,0.031346338938685964,0.014696620556408723,0.005264737973545835,0.14867783284982541,0.09733736217087272,0.16269765569516462,0.19163856466942808,0.2371231428642982,0.16251152859508977,95274.0,405247.0,0.05015939838279666,0.1252947656545413,0.16316482853272793,0.19210666505067944,0.17899985437564098,0.11721647849381746,0.11043675249640654,0.033150411412002846,0.029456932446065655,0.9030336553043595,0.09695243154031924,0.5148464188620338,0.1424685462205841,LA
0.5257990949184438,0.4741795522496833,0.3472439296452041,0.017086907418298727,0.009246240392966378,0.0038342258971786874,0.14507392489652,0.09175451113387716,0.16791449212057294,0.18926268207350852,0.2370665665249798,0.16890647041866869,50675.0,311321.0,0.0579970765188014,0.1445127167718603,0.18398574744891683,0.2003067380717743,0.1787793700079052,0.10337370101671974,0.0864130538216695,0.021087314050488307,0.023522929459991525,0.902523858308178,0.0974547888599491,0.49389842829231656,0.1286689155221626,MS
0.5179515314791537,0.4820415959178493,0.2051458834277853,0.05694068563427107,0.01909940240523558,0.01032440440852624,0.12838548810396289,0.08785599352396081,0.1849221524173723,0.1975965483740591,0.2391633673298095,0.16206957764783847,234986.0,731130.0,0.050133299253021166,0.10690991976894017,0.15734532110263458,0.19868022626363774,0.1914264131387792,0.12056753663097397,0.10676033098456034,0.0338091124281813,0.03436096782627463,0.8914725326916564,0.10852059470534665,0.5190094736638928,0.189473277857292,NC
0.5214576122552118,0.47852805081009653,0.2705224259527192,0.03162668055756339,0.011871280610848998,0.0028700751135903387,0.13147118455338655,0.08647262422057853,0.17049333392274066,0.1908918051276047,0.24892771675951822,0.17172899848147966,94393.0,368890.0,0.05407413867877978,0.11018232996694141,0.16205425573985155,0.19935029790955544,0.19257310940634337,0.12244249993130218,0.10149145936852971,0.029623691306680175,0.02819388075732468,0.8817582219333595,0.11822744113194879,0.5083291616835862,0.17476603914700017,SC
0.5063783238620733,0.493618835310694,0.11327062294181342,0.3214932872122133,0.03601699324874509,0.0034945653525637623,0.14100231457848184,0.10356061748452633,0.19793881171211614,0.19815512041425987,0.2200841035598638,0.1392561914235194,742742.0,1737113.0,0.044663543727896986,0.10071097788984165,0.15278160178246256,0.1905218176401109,0.18156445747127997,0.12250980476733712,0.12217487703421348,0.04200881966701214,0.04306125919261255,0.905251976447571,0.09474518272519629,0.3671930951433044,0.15852859527412735,TX
0.5182046465877929,0.4817795484810067,0.0707171503027264,0.017753896147966387,0.00969555053998632,0.0016926771415139452,0.12001613962386123,0.09364390746243773,0.17367512065205568,0.19800138897454198,0.24514037103160646,0.1695072673242964,81842.0,427195.0,0.04304550487613117,0.1323879918471347,0.16907185696475283,0.20176420220271157,0.1856688941289639,0.11915244661884487,0.09830047405496584,0.025229938506421606,0.025362885868872993,0.8959778309498361,0.10400636411896341,0.7317627363728179,0.16836218456378854,KY
0.5244079199608856,0.47557988610395563,0.2820553346707579,0.05614580194469816,0.051870889676544144,0.0025400904930688033,0.12640420784562478,0.08649345807103671,0.17892207958184184,0.21000184081521148,0.24215279235252665,0.1560134273985998,339398.0,262649.0,0.03994076561497884,0.06159086299058605,0.09267742468779422,0.14260549219529525,0.17057697245694897,0.14467189520719723,0.18533538597908505,0.08300059914431406,0.07958840778864158,0.8921235386330834,0.10786426743175793,0.3848813963931747,0.22249429288659758,MD
0.5116530751047337,0.4883273554091906,0.07321129358733788,0.059063662861324716,0.018886769476623325,0.06041838822758795,0.13723748272900546,0.09610316146893731,0.1663446932353825,0.18560143676951354,0.23766919297654837,0.17702446333453703,76472.0,322410.0,0.050178377711758454,0.11904524539027832,0.1680981930348876,0.20781317270108385,0.19048642357672604,0.11324196967985059,0.0978662613936871,0.02501460326743955,0.028236183758212723,0.8786012469824221,0.12137918353150207,0.6165034276139479,0.17189688874710243,OK
0.5205170261080314,0.47947143084034055,0.1543224773782908,0.02823665564447743,0.012947242482534187,0.0023406743579017213,0.11725859364161689,0.09229546193475653,0.1783360862086398,0.19637338693869508,0.24619939681142436,0.1695255314132393,156583.0,543524.0,0.0418858866741668,0.1161838072789201,0.16599079249248472,0.20488125726918333,0.1919994254125412,0.11575842445040646,0.1002167742343697,0.029600873338735765,0.033471215797563944,0.8916844924872903,0.10830396446108163,0.6265690267005747,0.1755723803845931,TN
0.5164096964279943,0.4835509534670956,0.03438988365017195,0.008314817703612198,0.005922893469428482,0.0018719407050133438,0.11379207123493278,0.08182854316074097,0.15821904235898257,0.18704369688614186,0.26227477335042254,0.1968025229038691,25874.0,198966.0,0.04312701230112387,0.13980951738501687,0.19131107522756305,0.20929407317152007,0.18805836744846893,0.11054498489939724,0.08387053253340192,0.015763933099200208,0.01818115382939762,0.8797235936202237,0.12023705627486611,0.8002265441754115,0.1492345701914523,WV
0.5030527472372344,0.4969342054633107,0.033802986206010015,0.25115773393647506,0.02610572119803298,0.037774070823735906,0.12509023490914054,0.10291196473721348,0.18697956514848146,0.18311371448701547,0.22397229523600318,0.17791917818269085,189563.0,425891.0,0.037128336445791575,0.09109389200301071,0.1481011794544817,0.19738211283689572,0.19107342271517724,0.13037524674903006,0.12545684263481016,0.03883026040912481,0.040545659452223035,0.8806756019991885,0.11931135070135651,0.4637033754219251,0.187443065114366,AZ
0.4988441066137799,0.5011389191110079,0.037612803641036786,0.17062076019565317,0.027880794593200545,0.006656927448114842,0.1267674464064638,0.10224098761808757,0.19487809458832728,0.20219154319706642,0.23947061068514197,0.13443434322970083,186506.0,325334.0,0.03897786390245158,0.08906949761073388,0.12639373857316433,0.1745453768918788,0.1839578862756414,0.13702127752775706,0.14659120962518063,0.05236481769354644,0.051061357624433756,0.8866507181487308,0.11333230757605707,0.47695851651405335,0.2802532233327292,CO
0.5008969558697712,0.4990450869817205,0.0055684860304873,0.0796699202399242,0.012614419370566968,0.009698162850387762,0.13594815135095353,0.10158508201396492,0.1759082253153145,0.18612616259280043,0.24024709984268774,0.1601273217357706,27910.0,106201.0,0.03634649175260577,0.0977001131544328,0.16060753810912504,0.21224827738475266,0.2176879697518882,0.12384706672431717,0.09513067957056513,0.030697969659892733,0.0256759367439122,0.8787196069953358,0.12122243585615587,0.6873175039788042,0.20507355038132125,ID
0.5056428322716753,0.49426977722248394,0.005709057889382736,0.022527633833780526,0.007559278755231482,0.050615488601683634,0.12944855225337784,0.08657531627852993,0.14802313117451474,0.18792508995077456,0.2647877707910889,0.1831527490458732,18272.0,84806.0,0.04464152824147089,0.11580061309901754,0.16487857498856412,0.2109497572865248,0.2002061869747182,0.1221309628658624,0.0943230308119807,0.02203196580846459,0.024949989417555933,0.8626781093610252,0.13723450013313399,0.6836927950624364,0.22980835535164437,MT
0.4933339117663864,0.5066316996832021,0.07237043981368813,0.20944478891778703,0.0705340912217141,0.011166226845924481,0.1113040984803435,0.10227260703304052,0.19731145022336685,0.19850393934071328,0.23864860403647514,0.15192491233564917,74813.0,133830.0,0.02709182906880038,0.07080338002416721,0.13387039431499065,0.19490425169456196,0.20595355746908733,0.14382138269483494,0.14027142618312485,0.043669226585629606,0.03958016341439156,0.8765244708924729,0.12344114055711568,0.48885281912045725,0.1475972455300175,NV
0.5121198190992257,0.4878350991491161,0.01965222843879845,0.4141271182446532,0.013805944916930043,0.07937803576075797,0.14191940339083078,0.09426047826274055,0.16478404816370412,0.18960291856528008,0.2391682553430414,0.17021981452274476,42174.0,186314.0,0.03677373127314282,0.12726305270398297,0.1688291107897708,0.20730843500065232,0.1809772767479937,0.11596665862936448,0.10244145007503379,0.031587963718752714,0.02880723930964811,0.8808407336850166,0.11911418456332518,0.3144561467260744,0.15853544416112764,NM
0.501554943796196,0.49840859732914256,0.009942389536411805,0.10049535094931836,0.028766596270202706,0.01048872849402537,0.18057101127667552,0.13369632587051006,0.1919978755903481,0.1694722768349561,0.19704334851364785,0.1271827030392009,69873.0,141695.0,0.03017434416198188,0.0771050782859105,0.11680716030531858,0.18998610753626705,0.20972341862351968,0.14606513513998848,0.14891436898666638,0.04316567511224708,0.03802225297343889,0.9162022694833233,0.0837612716420152,0.6247440396541958,0.22552643622118457,UT
0.4986687106664515,0.5011598354042278,0.009722446345005648,0.06411872680329192,0.007780982733580765,0.015052646441826691,0.13805319106019043,0.09207076004518315,0.1591016822656124,0.18967090931095693,0.2597779167339035,0.161154086654833,11832.0,29605.0,0.03971931983217686,0.07464549378731644,0.13439718815555915,0.19082570195255769,0.20041955785057286,0.15722073180571244,0.13446778683233823,0.03829978215265451,0.029832983701791188,0.8701135630143618,0.12971498305631757,0.7060775375181539,0.1970762062288204,WY
0.5039620381137581,0.49603533575413394,0.0637308630331922,0.31713052975113626,0.13555024994674686,0.0049561400799579556,0.14104814998424875,0.09817983523351252,0.19421437944923647,0.19901572568592812,0.2194681535062248,0.1480711300087413,1801313.0,2165301.0,0.041846786348507185,0.08008966872601042,0.12575551693949527,0.1646390276002416,0.17334265819829064,0.12849442477701642,0.15434225950705133,0.06486046971738639,0.06662656205389274,0.9227866856877539,0.07721068818013817,0.31236461780401426,0.16626497325284448,CA
0.5084665058112419,0.491508414954051,0.01763488187157969,0.08321464237185469,0.037961601601727124,0.009050817147648074,0.11635406445572313,0.09406280467351538,0.17866969289432133,0.18366255053727035,0.2565243454929306,0.17070146271153203,101373.0,299896.0,0.037101244522190074,0.10446058571856014,0.14927125665426985,0.19355352204760806,0.1978389362781928,0.128369107816675,0.1190027102989619,0.03506703992927656,0.0353105174995585,0.8795670766773218,0.12040784408797099,0.6224753134991419,0.22963766427334137,OR
0.5048766885737721,0.49510845340177523,0.03510666229745765,0.07556506288200897,0.07367341248114762,0.01258149015808531,0.12257768406141045,0.09604593368436264,0.18050525424522254,0.1987767571649261,0.2483294899219852,0.15375002289764042,224988.0,419463.0,0.03624665948868042,0.08537522617780374,0.12067300744733034,0.17790672824266207,0.1931451588282107,0.14281349922758627,0.14902150749923165,0.04901051663182833,0.04579283843221382,0.8745201163403669,0.12546502563518055,0.569134591312737,0.23392392284411082,WA
0.4781965751407122,0.5216422128635231,0.03701108979309137,0.05097085446338298,0.05434237447357317,0.1221230624706435,0.15841367396167533,0.0994200348695576,0.17556981474552388,0.2178491533384815,0.25349491684645453,0.09509119424254245,22566.0,31829.0,0.04523290157709118,0.06334835324931734,0.10059230481406883,0.15573476845180756,0.1845777837928207,0.15549792613704214,0.18503952679303565,0.06490275533193748,0.044912467857114426,0.8514361799523927,0.1484026080518426,0.5325548717867066,0.2028365350168377,AK
0.5003597715149396,0.4995578227190687,0.02948518505119207,0.0667275665376313,0.5415083872990606,0.0021666686765633983,0.12692397364623406,0.09427521113965165,0.1725144612069832,0.1830674239957551,0.2376903874678919,0.18544613677749236,65002.0,65222.0,0.04522669625234656,0.06554474231114005,0.09321097082031925,0.14561601324923926,0.17731208470508786,0.148912243888909,0.18492456857566658,0.07384662076062531,0.0653236536706744,0.8826953921107533,0.1172222021232549,0.24444565038248334,0.11558413628707757,HI
0.5362412839145456,0.4635530143697341,0.5201272831840946,0.07994870051089589,0.03466493709305694,0.002579667434899605,0.15809016451939265,0.12107854866944574,0.19875403532192318,0.16485523217006914,0.20894466623847127,0.14807165136497782,44086.0,57803.0,0.08874769635068365,0.12132832932424888,0.11463042958074632,0.15891716937647193,0.14449286131086567,0.10358550684482953,0.11204236615744997,0.06351355322426945,0.09253638611471439,0.9249986356518856,0.07479566263239425,0.07911749765961823,0.28335621240171444,DC
